"","weight"
"8870",20.559
"8871",20.754
"8872",20.098
"8873",20.627
"8874",20.681
"8875",20.829
"8876",20.654
"8877",20.168
"8878",20.305
"8879",20.86
"8880",20.731
"8881",20.473
"8882",20.55
"8883",20.609
"8884",20.607
"8885",20.312
"8886",20.568
"8887",20.459
"8888",20.634
"8889",20.586
"8890",20.653
"8891",20.557
"8892",20.674
"8893",20.108
"8894",20.628
"8895",20.572
"8896",20.764
"8897",20.454
"8898",20.726
"8899",20.476
"8900",20.592
"8901",20.94
"8902",20.817
"8903",20.454
"8904",20.51
"8905",20.555
"8906",20.634
"8907",20.549
"8908",20.39
"8909",20.717
"8910",20.536
"8911",20.516
"8912",20.681
"8913",20.575
"8914",20.205
"8915",20.583
"8916",20.037
"8917",20.839
"8918",20.537
"8919",20.537
"8920",20.728
"8921",20.964
"8922",20.426
"8923",20.403
"8924",20.304
"8925",20.384
"8926",20.752
"8927",20.618
"8928",20.07
"8929",20.871
"8930",20.589
"8931",20.329
"8932",20.382
"8933",20.748
"8934",20.497
"8935",20.653
"8936",20.722
"8937",20.583
"8938",20.832
"8939",20.918
"8940",20.778
"8941",20.417
"8942",20.837
"8943",20.374
"8944",21.039
"8945",20.785
"8946",20.807
"8947",20.522
"8948",20.309
"8949",20.366
"8950",20.635
"8951",20.589
"8952",20.34
"8953",20.511
"8954",20.631
"8955",20.373
"8956",20.621
"8957",20.163
"8958",20.267
"8959",20.676
"8960",20.483
"8961",20.459
"8962",20.172
"8963",20.473
"8964",20.563
"8965",20.638
"8966",20.541
"8967",20.401
"8968",20.447
"8969",20.291
"8970",20.778
"8971",20.739
"8972",20.537
"8973",20.968
"8974",20.146
"8975",20.351
"8976",20.486
"8977",20.423
"8978",20.353
"8979",20.51
"8980",20.823
"8981",20.077
"8982",20.527
"8983",20.658
"8984",20.67
"8985",20.454
"8986",20.643
"8987",20.369
"8988",20.432
"8989",20.869
"8990",20.619
"8991",20.355
"8992",20.511
"8993",20.348
"8994",20.722
"8995",20.737
"8996",20.806
"8997",20.308
"8998",20.592
"8999",20.703
"9000",20.702
"9001",20.246
"9002",20.664
"9003",20.257
"9004",20.217
"9005",20.552
"9006",20.611
"9007",20.073
"9008",20.611
"9009",20.656
"9010",20.569
"9011",20.654
"9012",20.061
"9013",20.492
"9014",20.518
"9015",20.51
"9016",20.223
"9017",20.537
"9018",20.74
"9019",20.264
"9020",20.714
"9021",20.891
"9022",20.305
"9023",20.712
"9024",20.706
"9025",20.566
"9026",20.568
"9027",20.338
"9028",20.418
"9029",20.001
"9030",20.454
"9031",20.634
"9032",20.427
"9033",20.418
"9034",20.441
"9035",20.505
"9036",20.301
"9037",20.362
"9038",20.046
"9039",20.638
"9040",20.541
"9041",20.712
"9042",20.497
"9043",20.523
"9044",20.828
"9045",20.308
"9046",20.449
"9047",19.993
"9048",20.761
"9049",20.618
"9050",20.361
"9051",20.608
"9052",20.732
"9053",20.382
"9054",20.194
"9055",20.197
"9056",20.511
"9057",20.584
"9058",20.51
"9059",20.307
"9060",20.723
"9061",20.462
"9062",20.529
"9063",20.783
"9064",20.493
"9065",20.48
"9066",20.288
"9067",20.822
"9068",20.476
"9069",20.377
"9070",20.283
"9071",20.247
"9072",20.431
"9073",20.945
"9074",20.672
"9075",20.214
"9076",20.358
"9077",20.722
"9078",20.014
"9079",20.769
"9080",20.509
"9081",20.419
"9082",20.563
"9083",20.764
"9084",20.048
"9085",20.433
"9086",20.328
"9087",20.658
"9088",20.095
"9089",20.274
"9090",20.426
"9091",20.514
"9092",20.477
"9093",20.714
"9094",20.2
"9095",20.665
"9096",20.324
"9097",20.697
"9098",20.327
"9099",20.41
"9100",20.496
"9101",20.399
"9102",20.473
"9103",20.364
"9104",20.629
"9105",20.436
"9106",20.347
"9107",20.58
"9108",20.378
"9109",20.579
"9110",20.438
"9111",20.465
"9112",20.544
"9113",20.608
"9114",20.486
"9115",20.571
"9116",20.638
"9117",20.082
"9118",20.497
"9119",20.486
"9120",20.356
"9121",20.562
"9122",20.561
"9123",20.237
"9124",20.818
"9125",20.112
"9126",20.121
"9127",20.412
"9128",20.689
"9129",20.569
"9130",20.397
"9131",20.544
"9132",20.62
"9133",20.378
"9134",20.472
"9135",20.768
"9136",20.671
"9137",19.815
"9138",20.182
"9139",20.552
"9140",20.42
"9141",20.746
"9142",20.595
"9143",20.391
"9144",20.315
"9145",20.715
"9146",20.741
"9147",20.711
"9148",20.503
"9149",20.385
"9150",20.162
"9151",20.254
"9152",20.478
"9153",20.504
"9154",20.477
"9155",20.603
"9156",20.231
"9157",20.793
"9158",20.604
"9159",20.097
"9160",20.312
"9161",20.661
"9162",20.754
"9163",20.599
"9164",20.503
"9165",20.426
"9166",20.668
"9167",20.417
"9168",20.163
"9169",20.563
"9170",20.38
"9171",20.375
"9172",20.584
"9173",20.343
"9174",20.368
"9175",20.639
"9176",20.641
"9177",20.569
"9178",20.562
"9179",20.517
"9180",20.534
"9181",20.498
"9182",20.239
"9183",20.342
"9184",20.441
"9185",20.81
"9186",20.577
"9187",20.334
"9188",20.523
"9189",20.704
"9190",20.491
"9191",20.75
"9192",20.45
"9193",20.113
"9194",20.198
"9195",20.57
"9196",20.232
"9197",20.147
"9198",20.414
"9199",20.407
"9200",20.435
"9201",20.658
"9202",20.501
"9203",20.11
"9204",20.415
"9205",20.526
"9206",20.54
"9207",20.557
"9208",20.343
"9209",20.575
"9210",20.235
"9211",20.6
"9212",20.295
"9213",20.38
"9214",20.161
"9215",20.697
"9216",20.27
"9217",20.707
"9218",20.584
"9219",20.503
"9220",20.731
"9221",20.417
"9222",20.821
"9223",20.501
"9224",20.238
"9225",20.705
"9226",20.522
"9227",20.476
"9228",20.573
"9229",20.213
"9230",20.106
"9231",20.307
"9232",20.234
"9233",20.676
"9234",20.066
"9235",20.391
"9236",20.438
"9237",20.245
"9238",20.395
"9239",20.319
"9240",20.692
"9241",20.386
"9242",20.432
"9243",20.433
"9244",20.438
"9245",20.509
"9246",20.475
"9247",20.528
"9248",20.324
"9249",20.837
"9250",20.55
"9251",20.517
"9252",20.524
"9253",20.366
"9254",20.676
"9255",20.801
"9256",20.36
"9257",20.518
"9258",20.624
"9259",20.331
"9260",20.356
"9261",20.503
"9262",20.022
"9263",20.618
"9264",20.78
"9265",20.671
"9266",20.636
"9267",20.505
"9268",20.612
"9269",20.42
"9270",20.342
"9271",20.406
"9272",20.392
"9273",20.621
"9274",20.309
"9275",20.574
"9276",20.377
"9277",20.45
"9278",20.102
"9279",20.49
"9280",20.498
"9281",20.633
"9282",20.347
"9283",20.363
"9284",20.808
"9285",20.609
"9286",20.833
"9287",20.674
"9288",20.356
"9289",20.301
"9290",20.595
"9291",20.87
"9292",20.701
"9293",20.576
"9294",20.539
"9295",20.43
"9296",20.892
"9297",20.578
"9298",20.397
"9299",20.293
"9300",20.306
"9301",20.173
"9302",20.384
"9303",20.452
"9304",20.609
"9305",20.797
"9306",20.736
"9307",20.563
"9308",20.637
"9309",20.444
"9310",20.569
"9311",20.366
"9312",20.434
"9313",20.502
"9314",20.833
"9315",20.567
"9316",20.411
"9317",20.256
"9318",20.452
"9319",20.379
"9320",20.735
"9321",20.532
"9322",20.248
"9323",20.735
"9324",20.423
"9325",20.247
"9326",20.314
"9327",21.061
"9328",20.66
"9329",20.091
"9330",20.778
"9331",20.617
"9332",20.488
"9333",20.374
"9334",20.554
"9335",20.427
"9336",20.536
"9337",20.567
"9338",20.52
"9339",20.472
"9340",20.586
"9341",20.346
"9342",20.401
"9343",20.162
"9344",20.521
"9345",20.385
"9346",20.721
"9347",20.61
"9348",20.763
"9349",20.294
"9350",20.428
"9351",20.039
"9352",20.439
"9353",20.438
"9354",20.429
"9355",20.231
"9356",20.522
"9357",20.637
"9358",20.455
"9359",20.195
"9360",20.39
"9361",20.428
"9362",20.5
"9363",20.639
"9364",20.384
"9365",20.402
"9366",20.481
"9367",20.562
"9368",20.667
"9369",20.422
"9370",20.698
"9371",20.381
"9372",20.637
"9373",20.778
"9374",20.354
"9375",20.533
"9376",20.292
"9377",20.788
"9378",20.602
"9379",20.516
"9380",20.644
"9381",20.666
"9382",20.302
"9383",20.354
"9384",20.423
"9385",20.042
"9386",20.488
"9387",20.655
"9388",20.268
"9389",20.642
"9390",20.153
"9391",20.516
"9392",20.686
"9393",20.752
"9394",20.557
"9395",20.688
"9396",20.275
"9397",20.67
"9398",20.379
"9399",20.313
"9400",20.607
"9401",20.44
"9402",20.273
"9403",20.406
"9404",20.584
"9405",20.659
"9406",20.628
"9407",20.161
"9408",20.625
"9409",20.169
"9410",20.691
"9411",20.32
"9412",20.76
"9413",20.391
"9414",20.402
"9415",20.595
"9416",20.675
"9417",20.579
"9418",20.272
"9419",20.309
"9420",20.598
"9421",20.537
"9422",20.926
"9423",20.76
"9424",20.279
"9425",20.574
"9426",20.485
"9427",20.514
"9428",20.487
"9429",20.564
"9430",20.559
"9431",20.514
"9432",20.046
"9433",20.678
"9434",20.456
"9435",20.671
"9436",20.823
"9437",20.455
"9438",20.408
"9439",20.367
"9440",20.363
"9441",20.184
"9442",20.404
"9443",20.654
"9444",20.353
"9445",20.313
"9446",20.485
"9447",20.57
"9448",20.32
"9449",20.381
"9450",20.577
"9451",20.503
"9452",20.632
"9453",20.773
"9454",20.401
"9455",20.339
"9456",20.436
"9457",20.447
"9458",20.821
"9459",20.495
"9460",20.591
"9461",20.838
"9462",20.352
"9463",20.617
"9464",20.708
"9465",20.503
"9466",20.427
"9467",21.027
"9468",20.204
"9469",20.581
"9470",20.569
"9471",20.494
"9472",20.152
"9473",20.276
"9474",20.709
"9475",20.481
"9476",20.53
"9477",20.365
"9478",20.475
"9479",20.754
"9480",20.4
"9481",20.569
"9482",20.131
"9483",20.196
"9484",20.611
"9485",20.662
"9486",20.364
"9487",20.074
"9488",20.247
"9489",20.618
"9490",20.535
"9491",20.437
"9492",21.094
"9493",20.358
"9494",20.005
"9495",20.408
"9496",20.638
"9497",20.244
"9498",20.382
"9499",20.322
"9500",20.447
"9501",20.59
"9502",20.492
"9503",20.539
"9504",20.736
"9505",20.357
"9506",20.667
"9507",20.456
"9508",20.554
"9509",20.558
"9510",20.348
"9511",20.672
"9512",20.458
"9513",20.372
"9514",20.785
"9515",20.299
"9516",20.763
"9517",20.496
"9518",20.321
"9519",20.458
"9520",20.386
"9521",20.914
"9522",20.515
"9523",20.735
"9524",20.559
"9525",20.342
"9526",21.029
"9527",20.47
"9528",20.587
"9529",20.109
"9530",20.293
"9531",20.607
"9532",20.333
"9533",20.743
"9534",20.692
"9535",20.738
"9536",20.802
"9537",20.264
"9538",20.308
"9539",20.697
"9540",21.159
"9541",20.573
"9542",20.777
"9543",20.35
"9544",20.3
"9545",20.487
"9546",20.563
"9547",20.27
"9548",20.528
"9549",20.543
"9550",20.583
"9551",20.146
"9552",20.39
"9553",20.398
"9554",20.585
"9555",20.619
"9556",20.553
"9557",20.75
"9558",20.451
"9559",20.607
"9560",20.808
"9561",20.493
"9562",20.554
"9563",20.761
"9564",20.586
"9565",20.052
"9566",20.666
"9567",20.393
"9568",20.651
"9569",20.397
"9570",20.567
"9571",20.895
"9572",20.377
"9573",20.946
"9574",20.679
"9575",20.532
"9576",20.541
"9577",20.432
"9578",20.237
"9579",20.418
"9580",20.664
"9581",20.788
"9582",20.435
"9583",20.144
"9584",20.756
"9585",20.558
"9586",20.487
"9587",20.583
"9588",20.83
"9589",20.538
"9590",20.545
"9591",20.384
"9592",20.405
"9593",20.484
"9594",20.801
"9595",20.312
"9596",20.73
"9597",20.144
"9598",20.581
"9599",20.359
"9600",20.442
"9601",20.243
"9602",20.507
"9603",20.242
"9604",20.709
"9605",20.544
"9606",20.426
"9607",20.63
"9608",20.288
"9609",20.682
"9610",20.83
"9611",20.336
"9612",20.582
"9613",20.573
"9614",20.314
"9615",20.248
"9616",20.392
"9617",20.554
"9618",20.258
"9619",20.491
"9620",20.522
"9621",20.696
"9622",20.207
"9623",20.723
"9624",20.869
"9625",20.631
"9626",20.212
"9627",20.798
"9628",20.684
"9629",20.356
"9630",20.701
"9631",20.588
"9632",20.293
"9633",20.548
"9634",20.668
"9635",20.504
"9636",20.236
"9637",20.583
"9638",20.281
"9639",20.352
"9640",20.611
"9641",20.496
"9642",20.482
"9643",20.299
"9644",20.241
"9645",20.291
"9646",20.218
"9647",20.478
"9648",20.197
"9649",20.641
"9650",20.445
"9651",19.859
"9652",20.319
"9653",20.517
"9654",20.513
"9655",20.6
"9656",20.477
"9657",20.716
"9658",20.566
"9659",20.566
"9660",20.451
"9661",20.302
"9662",20.815
"9663",20.207
"9664",20.719
"9665",20.582
"9666",20.272
"9667",20.518
"9668",20.361
"9669",20.608
"9670",20.767
"9671",20.078
"9672",20.525
"9673",20.685
"9674",20.531
"9675",20.583
"9676",20.854
"9677",20.283
"9678",20.365
"9679",20.704
"9680",20.338
"9681",20.416
"9682",20.654
"9683",20.202
"9684",20.535
"9685",20.675
"9686",20.655
"9687",20.505
"9688",20.636
"9689",20.293
"9690",20.711
"9691",20.635
"9692",20.463
"9693",20.576
"9694",20.605
"9695",20.48
"9696",20.62
"9697",20.822
"9698",20.662
"9699",20.525
"9700",20.479
"9701",20.501
"9702",20.541
"9703",20.566
"9704",20.417
"9705",20.142
"9706",20.69
"9707",20.341
"9708",20.024
"9709",20.546
"9710",20.02
"9711",20.529
"9712",20.272
"9713",20.439
"9714",20.447
"9715",20.532
"9716",20.404
"9717",20.223
"9718",20.687
"9719",20.56
"9720",20.358
"9721",20.62
"9722",20.583
"9723",20.671
"9724",20.551
"9725",20.68
"9726",20.08
"9727",20.441
"9728",20.418
"9729",20.743
"9730",20.63
"9731",20.816
"9732",20.668
"9733",20.26
"9734",20.345
"9735",20.268
"9736",20.299
"9737",20.28
"9738",20.503
"9739",20.419
"9740",20.76
"9741",20.641
"9742",20.695
"9743",20.451
"9744",20.566
"9745",20.611
"9746",20.095
"9747",20.448
"9748",20.802
"9749",20.185
"9750",20.667
"9751",20.692
"9752",20.605
"9753",20.49
"9754",20.561
"9755",20.416
"9756",20.523
"9757",20.187
"9758",20.831
"9759",20.786
"9760",20.618
"9761",20.604
"9762",20.545
"9763",20.286
"9764",20.358
"9765",20.74
"9766",20.156
"9767",20.225
"9768",20.498
"9769",20.76
"9770",20.495
"9771",20.556
"9772",20.342
"9773",20.32
"9774",20.431
"9775",20.621
"9776",20.798
"9777",20.806
"9778",20.236
"9779",20.508
"9780",20.707
"9781",20.614
"9782",19.945
"9783",20.503
"9784",20.411
"9785",20.232
"9786",20.837
"9787",20.786
"9788",20.656
"9789",20.186
"9790",20.612
"9791",20.598
"9792",20.388
"9793",20.435
"9794",20.549
"9795",20.555
"9796",20.577
"9797",20.468
"9798",20.464
"9799",20.568
"9800",20.365
"9801",20.763
"9802",20.413
"9803",20.553
"9804",20.461
"9805",20.596
"9806",20.444
"9807",20.453
"9808",20.579
"9809",20.471
"9810",20.607
"9811",20.744
"9812",20.443
"9813",20.409
"9814",20.747
"9815",20.514
"9816",20.616
"9817",20.041
"9818",20.523
"9819",20.31
"9820",20.63
"9821",20.65
"9822",20.59
"9823",20.684
"9824",20.717
"9825",20.598
"9826",20.595
"9827",20.689
"9828",20.678
"9829",20.591
"9830",20.77
"9831",20.458
"9832",20.616
"9833",20.495
"9834",20.361
"9835",20.832
"9836",20.765
"9837",20.429
"9838",20.712
"9839",20.706
"9840",20.686
"9841",20.446
"9842",20.55
"9843",20.512
"9844",20.659
"9845",20.464
"9846",20.216
"9847",20.399
"9848",20.735
"9849",20.49
"9850",20.797
"9851",20.615
"9852",20.643
"9853",20.472
"9854",20.427
"9855",21.02
"9856",20.59
"9857",20.333
"9858",20.463
"9859",20.409
"9860",20.459
"9861",20.66
"9862",20.317
"9863",20.559
"9864",20.556
"9865",20.658
"9866",20.231
"9867",20.396
"9868",20.849
"9869",20.549
"9870",20.722
"9871",20.983
"9872",20.731
"9873",20.63
"9874",20.32
"9875",20.478
"9876",20.32
"9877",20.711
"9878",20.411
"9879",20.664
"9880",20.345
"9881",20.508
"9882",20.398
"9883",20.353
"9884",20.223
"9885",20.549
"9886",20.474
"9887",20.457
"9888",20.429
"9889",20.367
"9890",20.186
"9891",20.575
"9892",20.186
"9893",20.36
"9894",20.22
"9895",20.823
"9896",20.146
"9897",20.605
"9898",20.444
"9899",20.419
"9900",20.651
"9901",20.178
"9902",20.595
"9903",20.399
"9904",20.577
"9905",20.342
"9906",20.511
"9907",20.637
"9908",20.566
"9909",20.612
"9910",20.534
"9911",20.483
"9912",20.527
"9913",20.779
"9914",20.508
"9915",20.456
"9916",20.711
"9917",20.13
"9918",20.656
"9919",20.678
"9920",20.877
"9921",20.858
"9922",20.484
"9923",20.439
"9924",20.355
"9925",20.66
"9926",20.559
"9927",20.577
"9928",20.511
"9929",20.788
"9930",20.41
"9931",20.659
"9932",20.477
"9933",20.592
"9934",20.617
"9935",20.665
"9936",20.445
"9937",20.409
"9938",20.411
"9939",20.507
"9940",20.212
"9941",20.445
"9942",20.731
"9943",20.412
"9944",20.251
"9945",20.378
"9946",20.206
"9947",21.02
"9948",20.276
"9949",20.696
"9950",20.426
"9951",20.48
"9952",20.824
"9953",20.354
"9954",20.332
"9955",20.284
"9956",20.423
"9957",20.478
"9958",20.818
"9959",20.5
"9960",20.958
"9961",20.798
"9962",20.622
"9963",20.441
"9964",19.984
"9965",20.6
"9966",20.527
"9967",20.952
"9968",20.638
"9969",20.429
"9970",20.893
"9971",20.725
"9972",20.439
"9973",20.532
"9974",20.495
"9975",20.794
"9976",20.503
"9977",20.8
"9978",20.277
"9979",20.629
"9980",20.729
"9981",20.437
"9982",20.405
"9983",20.295
"9984",20.292
"9985",20.631
"9986",20.479
"9987",20.535
"9988",20.618
"9989",20.529
"9990",20.438
"9991",20.67
"9992",20.648
"9993",20.888
"9994",20.233
"9995",20.772
"9996",20.419
"9997",20.554
"9998",20.768
"9999",20.829
"10000",20.667
